CO-BRANCH;OFFICE;PRODUCT;GROUP;Jan-25;Feb-25;Mar-25;Apr-25;May-25;Jun-25;Jul-25;Aug-25;Sep-25;Oct-25;Nov-25;Dec-25;Jan-26;Feb-26;Mar-26;Apr-26;May-26;Jun-26
211 - MEDAN BALAIKOTA;211 - MEDAN BALAIKOTA;CICIL_EMAS;KOL2;0;0;0;0;0;0;0;112;100;424;707;502;0;1.144;0;0;1.010;1.049
211 - MEDAN BALAIKOTA;211 - MEDAN BALAIKOTA;KPR;KOL2;1.530;2.659;1.774;2.346;2.428;1.689;1.518;1.729;3.041;2.234;2.744;1.513;2.194;2.198;2.275;2.446;2.969;2.179
211 - MEDAN BALAIKOTA;211 - MEDAN BALAIKOTA;MULTIGUNA;KOL2;0;0;105;0;50;202;195;188;183;100;121;46;90;101;139;66;17;233
211 - MEDAN BALAIKOTA;211 - MEDAN BALAIKOTA;PROHAJJ;KOL2;40;55;64;123;129;195;135;122;47;30;149;220;149;321;555;362;344;428
211 - MEDAN BALAIKOTA;211 - MEDAN BALAIKOTA;SME;KOL2;1.985;141;1.960;1.926;356;352;866;851;2.555;121;1.789;118;113;113;111;718;691;691
482 - MEDAN BARU;214 - KCP BINJAI;CICIL_EMAS;KOL2;0;0;0;99;105;7;0;0;0;3;2;1;0;22;0;0;64;1.258
482 - MEDAN BARU;214 - KCP BINJAI;KPR;KOL2;0;126;164;161;53;185;139;201;239;173;232;142;183;122;189;74;112;125
482 - MEDAN BARU;214 - KCP BINJAI;MULTIGUNA;KOL2;62;52;52;52;179;179;128;170;42;39;135;134;134;134;474;127;127;138
482 - MEDAN BARU;214 - KCP BINJAI;PROHAJJ;KOL2;65;78;86;55;40;27;24;23;36;42;56;22;12;12;12;19;7;0
482 - MEDAN BARU;214 - KCP BINJAI;SME;KOL2;53;51;49;48;46;45;43;41;39;38;36;34;32;30;30;27;25;25
211 - MEDAN BALAIKOTA;215 - KCP SUKARAMAI;CICIL_EMAS;KOL2;0;0;0;0;0;88;40;0;40;0;52;37;0;113;0;0;79;460
211 - MEDAN BALAIKOTA;215 - KCP SUKARAMAI;KPR;KOL2;162;161;393;388;84;82;433;152;147;589;256;140;246;221;215;147;309;241
211 - MEDAN BALAIKOTA;215 - KCP SUKARAMAI;MULTIGUNA;KOL2;0;0;0;43;0;0;0;34;0;0;48;0;0;31;75;0;0;0
211 - MEDAN BALAIKOTA;215 - KCP SUKARAMAI;PROHAJJ;KOL2;27,97090487;27,49285537;27,00644;10,36607798;10,36607798;0;8,8551598;0;0;0;0;0;0;0;0;0;27,51179873;108,320644
211 - MEDAN BALAIKOTA;215 - KCP SUKARAMAI;SME;KOL2;0;0;0;0;0;0;0;0;0;31;53;0;0;49;0;0;0;0
221 - PEKANBARU;221 - PEKANBARU;CICIL_EMAS;KOL2;0;0;0;0;0;0;363;375;0;16;39;47;0;73;0;0;773;1.200
221 - PEKANBARU;221 - PEKANBARU;KPR;KOL2;4.931;5.216;5.417;5.241;5.548;4.268;4.816;4.432;3.942;4.190;4.667;3.052;3.660;3.701;3.780;4.073;3.760;3.270
221 - PEKANBARU;221 - PEKANBARU;MULTIGUNA;KOL2;0;38;56;37;36;104;138;292;252;260;229;220;168;205;199;125;122;121
221 - PEKANBARU;221 - PEKANBARU;PROHAJJ;KOL2;133;122;122;141;124;21;26;0;41;39;0;18;18;29;16;17;43;39
221 - PEKANBARU;221 - PEKANBARU;SME;KOL2;137;121;1.098;1.066;40;39;38;37;83;34;33;32;30;29;28;26;25;39.448
221 - PEKANBARU;227 - KCP KAMPAR;CICIL_EMAS;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;364;0;0;55;511
221 - PEKANBARU;227 - KCP KAMPAR;KPR;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;227 - KCP KAMPAR;MULTIGUNA;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;102;0;0;0;3
221 - PEKANBARU;227 - KCP KAMPAR;PROHAJJ;KOL2;0;0;26;37;0;0;0;0;0;0;0;0;0;0;138;141;133;143
221 - PEKANBARU;227 - KCP KAMPAR;SME;KOL2;124;120;116;113;113;113;101;101;101;0;0;0;76;72;72;64;0;0
211 - MEDAN BALAIKOTA;230 - KCP SERDANG;CICIL_EMAS;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;182;0;0;343;139
211 - MEDAN BALAIKOTA;230 - KCP SERDANG;KPR;KOL2;0;119;117;115;115;113;110;106;0;51;51;51;0;0;0;0;0;140
211 - MEDAN BALAIKOTA;230 - KCP SERDANG;MULTIGUNA;KOL2;0;0;0;0;0;0;0;0;256;112;109;0;0;101;0;0;0;0
211 - MEDAN BALAIKOTA;230 - KCP SERDANG;PROHAJJ;KOL2;26;61;0;22;0;30;19;18;25;23;0;0;68;72;41;27;48;59
211 - MEDAN BALAIKOTA;230 - KCP SERDANG;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;231 - PADANGSIDIMPUAN;CICIL_EMAS;KOL2;0;0;0;0;0;0;0;28;0;0;23;23;0;92;0;0;106;466
211 - MEDAN BALAIKOTA;231 - PADANGSIDIMPUAN;KPR;KOL2;0;76;0;0;0;0;0;0;0;0;159;0;48;48;0;45;0;0
211 - MEDAN BALAIKOTA;231 - PADANGSIDIMPUAN;MULTIGUNA;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;0;80;103
211 - MEDAN BALAIKOTA;231 - PADANGSIDIMPUAN;PROHAJJ;KOL2;89;101;81;24;142;71;59;57;73;54;106;86;84;94;62;65;87;143
211 - MEDAN BALAIKOTA;231 - PADANGSIDIMPUAN;SME;KOL2;0;0;172;0;314;0;168;165;0;164;162;0;161;161;160;159;157;157
211 - MEDAN BALAIKOTA;233 - KCP PANYABUNGAN;CICIL_EMAS;KOL2;0;0;0;0;0;0;0;0;0;0;35;35;0;35;0;0;18;394
211 - MEDAN BALAIKOTA;233 - KCP PANYABUNGAN;KPR;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;233 - KCP PANYABUNGAN;MULTIGUNA;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0
211 - MEDAN BALAIKOTA;233 - KCP PANYABUNGAN;PROHAJJ;KOL2;0;14;17;98;94;15;15;15;15;0;10;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;233 - KCP PANYABUNGAN;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241 - BANDA ACEH;241 - BANDA ACEH;CICIL_EMAS;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;111;70
241 - BANDA ACEH;241 - BANDA ACEH;KPR;KOL2;2.454;2.890;2.499;2.461;2.650;2.551;2.374;2.541;2.613;2.094;1.927;2.054;2.222;2.238;2.045;1.834;2.066;1.522
241 - BANDA ACEH;241 - BANDA ACEH;MULTIGUNA;KOL2;31;27;0;6;0;0;0;0;0;0;0;0;20;25;23;11;4;7
241 - BANDA ACEH;241 - BANDA ACEH;PROHAJJ;KOL2;0;33;32;45;43;33;15;15;41;25;25;25;23;10;10;9;19;4
241 - BANDA ACEH;241 - BANDA ACEH;SME;KOL2;37;1.048;1.045;1.033;26;3;20;20;19;0;0;0;0;0;0;0;0;677
482 - MEDAN BARU;251 - PEMATANG SIANTAR;CICIL_EMAS;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;113
482 - MEDAN BARU;251 - PEMATANG SIANTAR;KPR;KOL2;490;683;612;527;473;465;458;462;582;570;371;465;454;336;434;423;368;175
482 - MEDAN BARU;251 - PEMATANG SIANTAR;MULTIGUNA;KOL2;130;99;0;0;0;25;0;23;0;21;0;0;0;0;0;0;0;0
482 - MEDAN BARU;251 - PEMATANG SIANTAR;PROHAJJ;KOL2;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;251 - PEMATANG SIANTAR;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.574;0;0;0
482 - MEDAN BARU;252 - KCP KISARAN;CICIL_EMAS;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;252 - KCP KISARAN;KPR;KOL2;106;105;105;103;100;144;0;0;94;92;91;89;89;86;86;84;84;140
482 - MEDAN BARU;252 - KCP KISARAN;MULTIGUNA;KOL2;0;0;0;13;0;0;0;12;10;8;8;0;0;0;0;256;415;278
482 - MEDAN BARU;252 - KCP KISARAN;PROHAJJ;KOL2;15;15;15;56;0;0;36;36;33;33;33;0;10;0;0;0;0;4
482 - MEDAN BARU;252 - KCP KISARAN;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241 - BANDA ACEH;261 - LANGSA;CICIL_EMAS;KOL2;0;0;0;0;0;0;0;0;0;0;17;14;0;0;0;0;61;0
241 - BANDA ACEH;261 - LANGSA;KPR;KOL2;292;471;415;581;333;512;544;758;775;502;888;737;730;552;590;453;449;306
241 - BANDA ACEH;261 - LANGSA;MULTIGUNA;KOL2;0;0;0;31;30;30;28;26;24;22;20;17;11;32;37;19;18;17
241 - BANDA ACEH;261 - LANGSA;PROHAJJ;KOL2;29;0;0;14;26;22;28;10;19;9;9;21;26;22;0;0;0;0
241 - BANDA ACEH;261 - LANGSA;SME;KOL2;0;0;1.082;1.125;1.121;1.014;1.044;1.039;1.034;1.028;1.023;0;0;0;0;0;1.013;0
241 - BANDA ACEH;262 - KCP LHOKSEUMAWE;CICIL_EMAS;KOL2;0;0;0;0;184;171;196;120;276;81;10;167;0;499;0;0;1.150;1.327
241 - BANDA ACEH;262 - KCP LHOKSEUMAWE;KPR;KOL2;0;77,33730114;0;28,02081764;22,9941502;17,88370497;0;42,1646652;35,96771674;0;0;0;0;29,64098717;0;0;0;0
241 - BANDA ACEH;262 - KCP LHOKSEUMAWE;MULTIGUNA;KOL2;17;15;15;59;142;135;0;29;0;43;136;37;34;126;28;25;85;76
241 - BANDA ACEH;262 - KCP LHOKSEUMAWE;PROHAJJ;KOL2;113;101;60;131;77;101;96;116;76;108;104;57;74;19;53;50;114;132
241 - BANDA ACEH;262 - KCP LHOKSEUMAWE;SME;KOL2;0;0;0;0;0;0;1.673;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;351 - LAMPUNG;CICIL_EMAS;KOL2;0;0;0;0;0;0;0;0;0;17;18;0;0;337;78;0;440;995
351 - LAMPUNG;351 - LAMPUNG;KPR;KOL2;1.104;1.893;1.788;1.527;1.630;1.812;1.884;1.645;2.075;1.293;1.036;863;1.112;962;962;485;914;936
351 - LAMPUNG;351 - LAMPUNG;MULTIGUNA;KOL2;0;49,7226626;48,60438667;134,065466;1452,24264;1509,765463;1636,358806;1523,818621;118,1449615;1593,965061;98,67088537;93,31688749;112,0165767;424,8246879;519,2659187;111,5588745;55,7024524;134,8741204
351 - LAMPUNG;351 - LAMPUNG;PROHAJJ;KOL2;53;53;78;118;118;65;81;136;82;60;40;12;30;42;111;28;52;66
351 - LAMPUNG;351 - LAMPUNG;SME;KOL2;0;0;0;0;156;156;2.368;0;0;0;0;152;0;150;200;199;198;2.984
351 - LAMPUNG;352 - KCP BANDAR JAYA;CICIL_EMAS;KOL2;0;0;0;0;0;0;0;45,862;18,06405617;0;44,39846733;21,64356336;0;41,65050497;15,3277924;14,85835517;3326,764808;1801,367028
351 - LAMPUNG;352 - KCP BANDAR JAYA;KPR;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;352 - KCP BANDAR JAYA;MULTIGUNA;KOL2;0;19;19;32;68;67;71;69;67;59;119;55;53;127;81;59;58;57
351 - LAMPUNG;352 - KCP BANDAR JAYA;PROHAJJ;KOL2;13;28;33,28072435;45;56;0;0;0;0;0;8;7,62638934;24,99209498;0;17,32828983;39,56167871;0;2,29236519
351 - LAMPUNG;352 - KCP BANDAR JAYA;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;763
351 - LAMPUNG;353 - KCP METRO LAMPUNG;CICIL_EMAS;KOL2;0;0;0;0;0;43;0;0;91;0;65;63;0;297;0;0;99;89
351 - LAMPUNG;353 - KCP METRO LAMPUNG;KPR;KOL2;151;149;149;148;145;302;143;293;139;138;282;135;274;269;181;128;127;143
351 - LAMPUNG;353 - KCP METRO LAMPUNG;MULTIGUNA;KOL2;0;0;0;17;17;16;16;55;39;54;0;0;36;36;114;132;189;97
351 - LAMPUNG;353 - KCP METRO LAMPUNG;PROHAJJ;KOL2;41;80;48;91;90;71;46;30;50;25;12;12;12;21;20;10;23;9
351 - LAMPUNG;353 - KCP METRO LAMPUNG;SME;KOL2;26;25;25;841;23;0;89;0;16;16;13;13;13;12;9;8;8;8
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;CICIL_EMAS;KOL2;0;0;0;0;0;0;8;19;0;0;0;0;0;233;0;0;154;176
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;KPR;KOL2;115;74;350;30;139;0;42;0;23;0;0;0;97;117;94;0;91;64
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;MULTIGUNA;KOL2;0;0;0;0;0;0;0;0;19;0;0;0;0;54;0;0;0;0
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;PROHAJJ;KOL2;23;0;21;0;19;19;18;11;15;14;14;0;8;8;0;7;6;5
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;CICIL_EMAS;KOL2;0;0;0;0;9;0;0;17,51640963;0;16,61712853;0;0;0;215;0;0;357;520
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;KPR;KOL2;133;55;527;523;579;393;434;477;449;421;235;205;253;47;70;456;69;69
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;MULTIGUNA;KOL2;0;12;0;40;33;33;32;31;31;30;29;29;36;119;34;33;6;5
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;PROHAJJ;KOL2;33;154;89;173;141;101;37;81;79;33;10;34;11;33;17;42;31;40
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;242;242;0;0;0;0;0
361 - PALEMBANG;361 - PALEMBANG;CICIL_EMAS;KOL2;0;0;0;0;0;39;0;0;0;0;60;0;0;89;0;16;1.057;1.325
361 - PALEMBANG;361 - PALEMBANG;KPR;KOL2;1.251;2.845;2.726;2.827;2.695;1.776;1.614;1.785;1.771;1.892;1.297;1.374;1.476;1.147;1.520;1.386;1.331;1.736
361 - PALEMBANG;361 - PALEMBANG;MULTIGUNA;KOL2;0;0;238;384;190;503;439;432;808;418;318;317;362;539;621;553;495;914
361 - PALEMBANG;361 - PALEMBANG;PROHAJJ;KOL2;182;84;68;52;157;23;36;78;138;24;48;9;223;364;503;354;619;466
361 - PALEMBANG;361 - PALEMBANG;SME;KOL2;8.706;12.705;8.612;8.617;8.568;4.341;4.183;4.095;5.423;3.952;5.318;1.610;825;1.959;1.881;5.253;5.247;5.162
361 - PALEMBANG;366 - KCP PLAJU;CICIL_EMAS;KOL2;0;0;0;0;0;0;17;16;16;0;5;0;0;0;0;0;317;276
361 - PALEMBANG;366 - KCP PLAJU;KPR;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;366 - KCP PLAJU;MULTIGUNA;KOL2;41,23335667;212,5577311;71,55914152;70,30969121;69,04796015;37,74103063;37,01793011;36,28639342;49,25788287;0;0;0;335,9257373;334,0998426;332,2587322;423,5025492;420,7961465;475,1742248
361 - PALEMBANG;366 - KCP PLAJU;PROHAJJ;KOL2;29;29;29;0;11;11;10;10;9;0;8;0;0;18;7;0;58;18
361 - PALEMBANG;366 - KCP PLAJU;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;371 - PANGKAL PINANG;CICIL_EMAS;KOL2;0;0;0;0;0;47;46;45,17709637;0;0;0;0;0;485,5661297;0;0;727;1.037
371 - PANGKAL PINANG;371 - PANGKAL PINANG;KPR;KOL2;640;821;638;739;562;421;566;673;291;509;225;73;263;248;195;211;380;183
371 - PANGKAL PINANG;371 - PANGKAL PINANG;MULTIGUNA;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;371 - PANGKAL PINANG;PROHAJJ;KOL2;102,842724;17;50;50;65,38139201;43,08120131;0;8,55412467;0;0;4,38037068;18;61,78425226;27,23225932;33,26659231;16,29890319;8,06160202;267,3329675
371 - PANGKAL PINANG;371 - PANGKAL PINANG;SME;KOL2;0;0;0;0;0;0;0;318;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;CICIL_EMAS;KOL2;0;0;0;0;0;0;0;0;228;37;11;11;0;10;0;0;60;287
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;KPR;KOL2;0;0;47,94088655;28,76996978;45,50982328;24,91964289;65,94987714;0;59,35489705;57,33479003;40,36747825;0;0;0;0;0;0;79,07836687
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;MULTIGUNA;KOL2;35;34;33;32;0;0;0;0;32;32;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;PROHAJJ;KOL2;46;33;44;64;34;56;39;49;148;45;43;32;59;37;47;28;27;31
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;373 - KCP SUNGAILIAT;CICIL_EMAS;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;405;0;0;187;426
371 - PANGKAL PINANG;373 - KCP SUNGAILIAT;KPR;KOL2;230;307;185;182;206;173;169;189;161;256;151;237;163;156;152;213;146;46
371 - PANGKAL PINANG;373 - KCP SUNGAILIAT;MULTIGUNA;KOL2;0;0;0;529;434;1.434;0;0;0;238;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;373 - KCP SUNGAILIAT;PROHAJJ;KOL2;32;32;32;6;92;58;0;12;0;23;23;21;21;23;42;41;29;60
371 - PANGKAL PINANG;373 - KCP SUNGAILIAT;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;398 - KCP BATURAJA;CICIL_EMAS;KOL2;0;0;0;0;0;0;0;109,1167;0;122,8609805;0;0;0;516,1960611;0;0;768,9684545;1113,982437
361 - PALEMBANG;398 - KCP BATURAJA;KPR;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;398 - KCP BATURAJA;MULTIGUNA;KOL2;0;0;13;0;11;11;11;20;8;6;6;0;0;1;0;0;0;0
361 - PALEMBANG;398 - KCP BATURAJA;PROHAJJ;KOL2;28;23;0;26;2;34;0;0;21;0;0;0;7;22;129;140;124;0
361 - PALEMBANG;398 - KCP BATURAJA;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;401 - KCP ENIM;CICIL_EMAS;KOL2;0;0;0;0;0;18,731713;0;26,68507627;84,94351484;28,65967452;41,06950419;43,89534627;0;94,18042324;0;0;27,17803216;124,189782
361 - PALEMBANG;401 - KCP ENIM;KPR;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;401 - KCP ENIM;MULTIGUNA;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;401 - KCP ENIM;PROHAJJ;KOL2;0;51,87840836;27,62049655;49,64492974;20,88173285;0;0;0;0;0;0;0;0;0;0;4,19595144;6,42732969;12,7622873
361 - PALEMBANG;401 - KCP ENIM;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;411 - BATAM;CICIL_EMAS;KOL2;0;34,39347;33,08016422;31,75700864;0;0;0;52,81667315;24,99087879;23,60705357;0;15,2399087;0;47,39252262;17,96718447;15,08340484;233,8993795;131,6603459
221 - PEKANBARU;411 - BATAM;KPR;KOL2;4988,436458;5037,333481;5478,655007;4903,603095;5205,723276;4393,121617;4225,522247;4193,036041;3919,007033;3373,684026;3462,766313;3398,350595;3012,185485;4120,8054;2820,588843;2734,951814;2799,214948;3595,293225
221 - PEKANBARU;411 - BATAM;MULTIGUNA;KOL2;158,7759196;82,34658621;80,90810276;150,0243254;487,8630168;439,2910303;136,551603;137,9583035;89,00239216;147,7402678;14,9909715;13,98253364;94,45519854;323,068005;183,3235078;197,4387008;240,9231984;197,4373108
221 - PEKANBARU;411 - BATAM;PROHAJJ;KOL2;49,90561455;53,79368707;26,71909505;133,2053318;92,84600726;20,24208187;19,26007181;56,611341;99,10171988;61,69832026;11,11669418;0;146,5879253;166,4433704;155,8310731;143,6478341;319,2552324;315,5808145
221 - PEKANBARU;411 - BATAM;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;421 - PADANG;CICIL_EMAS;KOL2;0;0;0;0;0;0;0;41,89688301;15,75292642;0;45,02004733;0;0;463,5386463;0;0;343,8317905;2778,139822
421 - PADANG;421 - PADANG;KPR;KOL2;1070,229913;1234,30854;1153,958388;881,0156749;987,8523603;1011,649865;988,3722682;1151,713122;1560,260551;1170,569898;1250,064086;753,3637069;581,0045441;759,7580541;334,4399708;551,4777807;375,808084;1617,463423
421 - PADANG;421 - PADANG;MULTIGUNA;KOL2;21,82766351;50,33970491;28,5120414;50,33970491;0;0;0;94,05815818;10,33778864;0;27,25850067;0;117,7745167;675,542776;0;0;150,7707857;22,7815911
